dep,jour,P,T,cl_age90,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j
70,2020-05-13,1,101,0,0.9900990099009901,,,
70,2020-05-14,5,131,0,3.816793893129771,,,
70,2020-05-15,2,205,0,0.975609756097561,,,
70,2020-05-16,0,103,0,0.0,,,
70,2020-05-17,0,26,0,0.0,,,
70,2020-05-18,1,211,0,0.47393364928909953,,,
70,2020-05-19,1,252,0,0.3968253968253968,10.0,1029.0,0.9718172983479106
70,2020-05-20,1,180,0,0.5555555555555556,10.0,1108.0,0.9025270758122743
70,2020-05-21,0,10,0,0.0,5.0,987.0,0.5065856129685917
70,2020-05-22,1,163,0,0.6134969325153374,4.0,945.0,0.4232804232804233
70,2020-05-23,0,78,0,0.0,4.0,920.0,0.43478260869565216
70,2020-05-24,0,6,0,0.0,4.0,900.0,0.4444444444444444
70,2020-05-25,0,200,0,0.0,3.0,889.0,0.3374578177727784
70,2020-05-26,0,199,0,0.0,2.0,836.0,0.23923444976076555
70,2020-05-27,1,190,0,0.5263157894736842,2.0,846.0,0.2364066193853428
70,2020-05-28,2,176,0,1.1363636363636365,4.0,1012.0,0.3952569169960474
70,2020-05-29,1,174,0,0.5747126436781609,4.0,1023.0,0.39100684261974583
70,2020-05-30,1,115,0,0.8695652173913043,5.0,1060.0,0.4716981132075472
70,2020-05-31,0,22,0,0.0,5.0,1076.0,0.4646840148698885
70,2020-06-01,0,50,0,0.0,5.0,926.0,0.5399568034557235
70,2020-06-02,2,141,0,1.4184397163120568,7.0,868.0,0.8064516129032258
70,2020-06-03,3,172,0,1.744186046511628,9.0,850.0,1.0588235294117647
70,2020-06-04,0,143,0,0.0,7.0,817.0,0.8567931456548347
70,2020-06-05,0,135,0,0.0,6.0,778.0,0.7712082262210797
70,2020-06-06,1,124,0,0.8064516129032258,6.0,787.0,0.7623888182973316
70,2020-06-07,0,43,0,0.0,6.0,808.0,0.7425742574257426
70,2020-06-08,0,181,0,0.0,6.0,939.0,0.6389776357827476
70,2020-06-09,1,171,0,0.5847953216374269,5.0,969.0,0.5159958720330238
70,2020-06-10,1,160,0,0.625,3.0,957.0,0.3134796238244514
70,2020-06-11,2,101,0,1.9801980198019802,5.0,915.0,0.546448087431694
70,2020-06-12,1,133,0,0.7518796992481203,6.0,913.0,0.6571741511500547
70,2020-06-13,0,132,0,0.0,5.0,921.0,0.5428881650380022
70,2020-06-14,0,42,0,0.0,5.0,920.0,0.5434782608695652
