dep,jour,P,T,cl_age90,taux_positivite_quotidien,positifs_7j,tests_7j,taux_positivite_7j
58,2020-05-13,0,177,0,0.0,,,
58,2020-05-14,0,93,0,0.0,,,
58,2020-05-15,29,258,0,11.24031007751938,,,
58,2020-05-16,1,18,0,5.555555555555555,,,
58,2020-05-17,0,11,0,0.0,,,
58,2020-05-18,1,143,0,0.6993006993006993,,,
58,2020-05-19,0,164,0,0.0,31.0,864.0,3.587962962962963
58,2020-05-20,2,176,0,1.1363636363636365,33.0,863.0,3.8238702201622248
58,2020-05-21,0,31,0,0.0,33.0,801.0,4.119850187265917
58,2020-05-22,0,97,0,0.0,4.0,640.0,0.625
58,2020-05-23,2,31,0,6.451612903225806,5.0,653.0,0.7656967840735069
58,2020-05-24,0,29,0,0.0,5.0,671.0,0.7451564828614009
58,2020-05-25,1,139,0,0.7194244604316548,5.0,667.0,0.7496251874062968
58,2020-05-26,1,149,0,0.6711409395973155,6.0,652.0,0.9202453987730062
58,2020-05-27,0,127,0,0.0,4.0,603.0,0.6633499170812603
58,2020-05-28,1,110,0,0.9090909090909091,5.0,682.0,0.7331378299120235
58,2020-05-29,2,85,0,2.3529411764705883,7.0,670.0,1.0447761194029852
58,2020-05-30,1,34,0,2.941176470588235,6.0,673.0,0.8915304606240713
58,2020-05-31,0,18,0,0.0,6.0,662.0,0.906344410876133
58,2020-06-01,0,32,0,0.0,5.0,555.0,0.9009009009009009
58,2020-06-02,1,117,0,0.8547008547008548,5.0,523.0,0.9560229445506693
58,2020-06-03,0,104,0,0.0,5.0,500.0,1.0
58,2020-06-04,1,94,0,1.0638297872340425,5.0,484.0,1.0330578512396695
58,2020-06-05,0,98,0,0.0,3.0,497.0,0.6036217303822937
58,2020-06-06,0,62,0,0.0,2.0,525.0,0.38095238095238093
58,2020-06-07,0,28,0,0.0,2.0,535.0,0.3738317757009346
58,2020-06-08,0,97,0,0.0,2.0,600.0,0.33333333333333337
58,2020-06-09,0,80,0,0.0,1.0,563.0,0.17761989342806395
58,2020-06-10,2,91,0,2.197802197802198,3.0,550.0,0.5454545454545455
58,2020-06-11,0,89,0,0.0,2.0,545.0,0.3669724770642202
58,2020-06-12,0,107,0,0.0,2.0,554.0,0.36101083032490977
58,2020-06-13,0,38,0,0.0,2.0,530.0,0.37735849056603776
58,2020-06-14,0,20,0,0.0,2.0,522.0,0.38314176245210724
58,2020-06-15,0,89,0,0.0,2.0,514.0,0.38910505836575876
